PP.1,PP.2,PP.3,PP.5,PP.6,PP.7,PP1.5,PP1.6,PP1.7,PP1.8,PP1.9,PP2.0,PP100,PP150,PP200,PP250,PP300,PP350,PP750,PP800,PP850,PP900,PP950,PP1000,PP0.15,PP0.145,PP0.14,PP0.135,PP0.13,PP0.12,PP0.075,PP0.07,PP0.065,PP0.06,PP0.055,PP0.05,PP.8,PP.9,PP1.0,PP1.1,PP1.2,PP1.3,PP1.4,PP400,PP450,PP500,PP550,PP600,PP650,PP700,PP0.115,PP0.11,PP0.095,PP0.09,PP0.085,PP0.08,Fault Class
0.797332961,0.774268822,0.767368594,0.763268954,0.762008305,0.760836226,0.75460296,0.754184326,0.753813059,0.753482065,0.753171291,0.752903287,0.797096797,0.797184297,0.797208554,0.797251403,0.797315134,0.797343176,0.797449169,0.797437278,0.797421978,0.797414452,0.797399473,0.797332961,0.966767623,0.968497744,0.970483571,0.963428424,0.94463176,0.787321351,0.812099673,0.816250664,0.821102586,0.826699738,0.833144129,0.840590984,0.759732613,0.758686149,0.757762082,0.756949559,0.756236713,0.755618153,0.755077508,0.797377564,0.797377293,0.797377418,0.797408558,0.797446357,0.797448256,0.797434263,0.789297483,0.771914563,0.800068292,0.803076611,0.806376568,0.808864005,1
0.785567189,0.759624612,0.751180993,0.745991804,0.744496871,0.743165016,0.736472799,0.736030612,0.735638593,0.735289169,0.734959979,0.734677062,0.785250966,0.785322685,0.785337117,0.785379725,0.785439565,0.78547102,0.785634844,0.785632242,0.785632962,0.785635045,0.785621975,0.785567189,0.959010681,0.961149543,0.962073388,0.953346175,0.93225485,0.774517878,0.802160465,0.806869001,0.812300029,0.818519312,0.825640906,0.833826714,0.741946592,0.740814889,0.739824402,0.738958679,0.738201461,0.737546225,0.736974328,0.785503505,0.785512343,0.785515667,0.785554964,0.785599195,0.785612227,0.785609212,0.776737952,0.759930034,0.788643462,0.792023818,0.795632683,0.798380007,1
0.774396083,0.745505058,0.735463738,0.729068897,0.727309625,0.725796424,0.718574901,0.718105366,0.71768928,0.717318512,0.716968384,0.716668274,0.774045121,0.77409825,0.774099656,0.774137474,0.77418926,0.774219531,0.774418726,0.774424042,0.774438982,0.774450087,0.774439405,0.774396083,0.95090153,0.953051875,0.952843636,0.9424483,0.919185538,0.762281659,0.792984729,0.798260286,0.804273477,0.811113154,0.818904529,0.827814575,0.724446859,0.723217095,0.722149878,0.721222495,0.720413872,0.719716008,0.719107784,0.774246027,0.774260123,0.774263689,0.774307638,0.77435647,0.774377595,0.774383783,0.764754007,0.748513758,0.77781999,0.781577893,0.785515317,0.78862669,1
0.763952052,0.732061821,0.720395079,0.712698395,0.710648746,0.708935411,0.701122431,0.700622172,0.700179069,0.699784367,0.699411091,0.699091763,0.763611821,0.763644967,0.763631114,0.763660158,0.763700594,0.763725406,0.763936064,0.763947408,0.763974032,0.763993006,0.76398493,0.763952052,0.942775285,0.944324539,0.94293189,0.930891497,0.905600941,0.750758686,0.784666315,0.790506113,0.797094718,0.804543694,0.812987807,0.822597293,0.707440403,0.706101282,0.704948217,0.703951674,0.703085407,0.702339626,0.701690558,0.763742452,0.763757781,0.763758699,0.763803554,0.763854992,0.763880622,0.76389371,0.753489045,0.737802373,0.767726224,0.771862643,0.776147412,0.77971621,1
0.754358594,0.719436729,0.706140839,0.697067032,0.694705301,0.692776051,0.684318412,0.683784514,0.683311848,0.682890976,0.682492674,0.682152388,0.754071174,0.754084433,0.754054225,0.754071385,0.754098266,0.754113991,0.754312579,0.754327702,0.754362963,0.754388196,0.754382666,0.754358594,0.934227706,0.93509312,0.932479959,0.918836703,0.891679902,0.740085657,0.777282183,0.783671806,0.790819836,0.79885824,0.807929119,0.818204022,0.691123493,0.68966538,0.688418653,0.6873465,0.68641722,0.685618957,0.684925144,0.754118989,0.754131674,0.754127335,0.754169396,0.754221401,0.7542477,0.75426505,0.743077179,0.727923678,0.75848182,0.762993492,0.767642142,0.771744064,1
0.745728256,0.707760831,0.692853434,0.682348713,0.679657777,0.677500017,0.668354088,0.667784128,0.667279787,0.666830893,0.666406046,0.666043366,0.745529128,0.745524053,0.745477613,0.745480893,0.745493238,0.74549717,0.745662275,0.745678762,0.745719353,0.745748911,0.745745607,0.745728256,0.925377982,0.925485291,0.921632496,0.906445357,0.877599364,0.730387943,0.770892667,0.777807124,0.785490114,0.794090029,0.803753581,0.814651607,0.675680139,0.674095169,0.672748362,0.671595275,0.670598547,0.669744014,0.669002217,0.745488558,0.745495166,0.74548344,0.745519327,0.745569939,0.745593131,0.745611985,0.733641148,0.718994569,0.75019567,0.755075386,0.760100691,0.764788287,1
0.738160592,0.697153416,0.680670973,0.6687032,0.665670702,0.663275162,0.65340738,0.652799459,0.652261786,0.651783423,0.651330884,0.650944695,0.738075999,0.738055459,0.737994125,0.737982792,0.737980891,0.737971439,0.738085328,0.738100786,0.7381434,0.738175182,0.738173549,0.738160592,0.916340134,0.915628315,0.910533083,0.893876594,0.863531936,0.721777435,0.76554215,0.77294727,0.781133226,0.790259518,0.800474427,0.811946045,0.66128064,0.659562809,0.658110974,0.656872813,0.655805186,0.654891417,0.654099094,0.737948786,0.737946594,0.737925979,0.737952876,0.738000332,0.738016996,0.73803469,0.725290128,0.711118848,0.742963828,0.748200678,0.753610166,0.75890915,1
0.73174034,0.687721132,0.669716493,0.656274997,0.652893466,0.650254293,0.639641522,0.638994284,0.638422103,0.637913241,0.637432253,0.637021774,0.73178542,0.731753363,0.731679592,0.731654228,0.731639583,0.731616384,0.731666249,0.731678492,0.731720069,0.731751966,0.731751266,0.73174034,0.907225119,0.905646614,0.899320727,0.881284703,0.849643148,0.714350775,0.761260128,0.76911421,0.777764659,0.787375893,0.798094575,0.810084091,0.648080325,0.646225556,0.644665262,0.643339122,0.642198166,0.641223049,0.640378388,0.7315804,0.731567591,0.731537322,0.731553176,0.731596018,0.731603344,0.73161751,0.718117951,0.70438545,0.736867647,0.74244723,0.748241853,0.754149451,1
0.726535931,0.679557206,0.660097336,0.645192405,0.641459308,0.638574119,0.627203882,0.626516531,0.62590915,0.625369193,0.624859391,0.624424183,0.72671375,0.726674891,0.726592078,0.72655452,0.72652971,0.72649364,0.726472444,0.726479655,0.726517602,0.726547652,0.726547027,0.726535931,0.898138558,0.895658561,0.888128575,0.868816092,0.836088519,0.708187947,0.758062573,0.766318163,0.775389276,0.785438666,0.796608255,0.809054898,0.636218469,0.634224647,0.632554024,0.631138258,0.62992259,0.628884889,0.627986822,0.7264461,0.726421894,0.726381992,0.726385646,0.726422801,0.726418798,0.726427538,0.712201701,0.698867044,0.731972269,0.737876852,0.744049947,0.7505353,1
0.722598397,0.672740765,0.651904637,0.635566729,0.631484458,0.628354344,0.616224922,0.615497224,0.61485445,0.614283237,0.613744655,0.613284625,0.72289995,0.722859401,0.722771628,0.722724814,0.722693269,0.722646354,0.722553233,0.722554094,0.722586453,0.72261298,0.722611526,0.722598397,0.889178172,0.885774749,0.877081288,0.856607244,0.823011774,0.703351117,0.75595342,0.764559107,0.774002825,0.784439208,0.79600254,0.808841533,0.625817354,0.623684346,0.621903092,0.62039733,0.619106626,0.618005993,0.617054207,0.72258995,0.722554647,0.722505913,0.722497173,0.722528011,0.722511639,0.722513653,0.707600574,0.694618881,0.728325508,0.734534167,0.741070787,0.748077308,1
0.71996078,0.667336284,0.645212965,0.627491682,0.623067477,0.619696966,0.606817361,0.606049651,0.605371784,0.604769593,0.604202661,0.603718061,0.72036594,0.720328823,0.720240557,0.720188275,0.720153997,0.72009924,0.719939425,0.719933201,0.719958763,0.719980488,0.719977333,0.71996078,0.880432787,0.876096813,0.86629286,0.844783377,0.810543385,0.699883962,0.754926132,0.763828256,0.773593393,0.784362175,0.796258756,0.80942235,0.616981539,0.614711183,0.612820563,0.611225708,0.6098607,0.608697673,0.607692613,0.720037362,0.719992297,0.719936246,0.719915873,0.719940235,0.719911464,0.719906138,0.704355238,0.691678163,0.725957273,0.732446008,0.739322695,0.746772101,1
0.718638085,0.663393168,0.640080137,0.621042971,0.616288785,0.61268576,0.599075537,0.598268707,0.597556539,0.596924078,0.596329614,0.595821041,0.719117401,0.719088462,0.719004229,0.718950811,0.718918052,0.718859177,0.718643445,0.718630028,0.718648388,0.718664505,0.71865888,0.718638085,0.871981551,0.866715871,0.855866453,0.833457091,0.798799265,0.697811513,0.754965215,0.764109407,0.77414267,0.785186737,0.797353664,0.810772116,0.609797307,0.607393379,0.605396203,0.603714415,0.60227688,0.601052875,0.599995732,0.718795649,0.718743069,0.718681815,0.71865144,0.718669631,0.718629421,0.718616847,0.702487737,0.690107366,0.724879529,0.731621393,0.738806402,0.746604035,1
0.718627718,0.660945441,0.636547149,0.616278047,0.611210342,0.607385923,0.59307492,0.592230412,0.591485212,0.590823613,0.590202814,0.589671195,0.719144904,0.719128167,0.719052225,0.719002193,0.718975122,0.718916274,0.718659998,0.718639896,0.718651434,0.718661654,0.718652962,0.718627718,0.863893067,0.857712311,0.845893717,0.82272787,0.787880414,0.697140489,0.756047575,0.76538005,0.77562696,0.786887529,0.79926036,0.812862834,0.604332286,0.601800447,0.599701028,0.59793569,0.596428423,0.595145713,0.594038407,0.718855061,0.718797932,0.718734027,0.718696007,0.718708754,0.718658955,0.718639909,0.702001892,0.690786295,0.72508678,0.732052021,0.739506002,0.747546963,1
0.71991042,0.660011583,0.63463828,0.613236037,0.607875531,0.603843913,0.588871837,0.587991617,0.587215117,0.586525918,0.585880342,0.585326929,0.720425334,0.720423802,0.720359834,0.720317547,0.720299933,0.720245344,0.719967204,0.719941485,0.719947298,0.719951846,0.719939712,0.71991042,0.856226005,0.849156244,0.836454395,0.812682323,0.777873019,0.697860139,0.758143683,0.767612247,0.778017931,0.789435327,0.801948875,0.815664277,0.600635254,0.597982971,0.595787065,0.593942742,0.592369518,0.591031199,0.589876358,0.720190259,0.720132019,0.72006826,0.720025478,0.720033866,0.719977056,0.719952915,0.702884232,0.692646703,0.726557053,0.7337133,0.741390373,0.749565969,1
0.722451624,0.660594529,0.634361354,0.61193786,0.606309218,0.602087473,0.586503378,0.585589916,0.584784286,0.584069413,0.583400963,0.582827312,0.7229235,0.722938934,0.722889784,0.722859088,0.722854017,0.722807677,0.72252816,0.722498356,0.722500129,0.722499703,0.72248401,0.722451624,0.849029992,0.841107774,0.827617466,0.803394533,0.768848759,0.699943431,0.761218508,0.770773258,0.781283109,0.792797457,0.805386523,0.819144241,0.59873614,0.595972586,0.593687321,0.591769696,0.590135221,0.588745178,0.587546095,0.722762099,0.722706382,0.722645612,0.722601245,0.722606619,0.722545888,0.722518506,0.705105262,0.695668709,0.729253316,0.736565819,0.744414978,0.75261898,1
0.726203128,0.662681832,0.635708144,0.612386507,0.606517986,0.602125834,0.585987489,0.585043725,0.58421155,0.583473291,0.58278419,0.582192142,0.726593826,0.726626613,0.726594077,0.726577997,0.726587636,0.726552985,0.72629278,0.726260761,0.726260598,0.726256296,0.726237197,0.726203128,0.842346306,0.833618097,0.819442055,0.794926908,0.76086567,0.703348488,0.765232185,0.774825899,0.7853861,0.796937944,0.809537967,0.823268547,0.598646195,0.595782135,0.593415915,0.591431718,0.589741572,0.588304423,0.587065025,0.726519623,0.726469972,0.72641487,0.726372145,0.726375997,0.726314703,0.726286257,0.70862097,0.699818752,0.73312523,0.740557162,0.7485239,0.756658165,1
0.731104989,0.666245997,0.638654913,0.614567493,0.608490532,0.603950072,0.587323238,0.586352547,0.585496791,0.58473777,0.584030533,0.583422196,0.731382009,0.731431124,0.731415818,0.731416313,0.731441747,0.731421403,0.731199811,0.731167632,0.73116787,0.731161091,0.731139,0.731104989,0.836209417,0.826730962,0.811978193,0.787331348,0.753969205,0.708020324,0.770140436,0.779728689,0.790286617,0.801817452,0.814365101,0.828000835,0.600358335,0.597405985,0.594968387,0.592925315,0.591185879,0.589706924,0.588431714,0.731402103,0.731361696,0.731314591,0.731276534,0.731280391,0.731221899,0.731194708,0.71337464,0.705053552,0.738111102,0.745623934,0.753651988,0.761631078,1
0.737087517,0.671245004,0.643163087,0.618449454,0.612198231,0.607533651,0.590491257,0.589497407,0.588621379,0.587844524,0.587121929,0.586499646,0.737226549,0.737289632,0.737290942,0.737308742,0.737349885,0.737345443,0.737178916,0.73714866,0.737151661,0.737143983,0.737119549,0.737087517,0.830648407,0.820483582,0.805268221,0.78065022,0.748193202,0.713892747,0.77589477,0.785435817,0.795940339,0.807393084,0.819826776,0.833302237,0.603847653,0.600820529,0.598322185,0.596228802,0.594447182,0.592932333,0.591626341,0.73734106,0.737312461,0.737275168,0.737244385,0.737249679,0.737197111,0.737173457,0.719298815,0.711318498,0.74413995,0.75169389,0.759726987,0.767481524,1
0.744073272,0.677623009,0.649180033,0.623984904,0.61759585,0.612833104,0.595454345,0.594441454,0.593548767,0.592757273,0.592022329,0.591388655,0.744060095,0.744133621,0.744149751,0.744184285,0.744239879,0.744251783,0.744152686,0.744126309,0.744134267,0.744127319,0.744101377,0.744073272,0.825687675,0.814907605,0.799347749,0.774917261,0.743560902,0.720890248,0.782442513,0.791897,0.802298692,0.8136181,0.825878476,0.839130989,0.609072083,0.605984832,0.603437297,0.60130293,0.599486872,0.597942585,0.596611306,0.744262122,0.744247087,0.744220778,0.744199262,0.744207222,0.744163228,0.744145178,0.726317228,0.718553838,0.751133555,0.758688047,0.766671544,0.774150143,1
0.751978954,0.685311231,0.656639951,0.631111118,0.624622409,0.619788869,0.60215823,0.601130714,0.600225244,0.599422536,0.598678445,0.598036115,0.751810552,0.751890084,0.751918186,0.751967619,0.752035318,0.752062822,0.752038522,0.752017706,0.752032471,0.752027803,0.752001314,0.751978954,0.821347798,0.810029968,0.794246092,0.770158405,0.740085891,0.728929783,0.789726734,0.799057311,0.809308623,0.820441645,0.832471991,0.845442061,0.61597322,0.61284144,0.61025705,0.608091679,0.606249471,0.604682666,0.603331992,0.752086658,0.752085999,0.752071123,0.752060113,0.752071664,0.752038239,0.752027487,0.734346604,0.726694543,0.759008391,0.766522663,0.774404997,0.781574744,1
0.760717131,0.694228995,0.665464845,0.639751154,0.633202164,0.62832626,0.610532479,0.609495001,0.608580838,0.607770531,0.607020652,0.606372548,0.760401931,0.760482447,0.760518828,0.760580193,0.760656727,0.760697949,0.760750275,0.760736312,0.760759245,0.760758214,0.760732193,0.760717131,0.817646089,0.805873169,0.789986876,0.766392305,0.737772823,0.737922453,0.797686121,0.806857024,0.816912424,0.827808541,0.839555181,0.852186884,0.624477276,0.621317316,0.61870904,0.616523174,0.614663551,0.613081532,0.611717683,0.760733115,0.760746638,0.760742892,0.760742792,0.760758479,0.760736826,0.760734571,0.743298338,0.735670863,0.767677368,0.775111011,0.782844884,0.789690438,1
0.770197709,0.704284917,0.675565562,0.649814975,0.643245722,0.638356556,0.620491532,0.619448946,0.618530347,0.617716203,0.616964013,0.616313131,0.769754954,0.769831216,0.769871611,0.769941026,0.77002243,0.770074492,0.770199623,0.770193325,0.770225195,0.770228858,0.770204304,0.770197709,0.814596582,0.802455432,0.786588327,0.763630699,0.736618039,0.74777501,0.806254896,0.815231568,0.825047675,0.835659215,0.847071867,0.859313208,0.634496154,0.631324917,0.628706193,0.626510745,0.624642784,0.623053148,0.621682598,0.770118039,0.77014456,0.77015091,0.77016127,0.770181208,0.770171671,0.770178529,0.753079985,0.745410973,0.777051319,0.784364872,0.791908128,0.798429604,1
0.780329153,0.715378211,0.686842903,0.66120067,0.654651245,0.649778201,0.631935863,0.630893156,0.629974496,0.629160378,0.628409434,0.627758847,0.779787452,0.779854385,0.779894271,0.779967226,0.780049122,0.780108361,0.780297132,0.780298781,0.78033971,0.780348755,0.780326573,0.780329153,0.812210096,0.799790848,0.784063221,0.76187869,0.736610049,0.758391157,0.815362806,0.824111615,0.833647363,0.843929793,0.854961909,0.866765156,0.645928637,0.642763367,0.640147944,0.637954099,0.636087108,0.634497658,0.633127058,0.780156771,0.780194202,0.780208966,0.780228526,0.780252387,0.780254444,0.780270404,0.763596525,0.755840818,0.787040186,0.794195722,0.801511887,0.807721794,1
0.79101941,0.727400072,0.699188764,0.673795759,0.667305757,0.662478097,0.644753245,0.643715481,0.642801201,0.641991031,0.641244923,0.640597747,0.790414597,0.790467664,0.790502586,0.790574281,0.790652183,0.790714423,0.790953028,0.790962365,0.791011823,0.791026519,0.791007459,0.79101941,0.810494212,0.797889187,0.782418906,0.761134828,0.73772983,0.769672576,0.824935271,0.833423363,0.842640194,0.852552413,0.86316149,0.874483483,0.658661682,0.655519745,0.652921511,0.650740589,0.648883998,0.647302648,0.64593875,0.790763861,0.79080937,0.790830332,0.790857131,0.790884162,0.790896484,0.790920914,0.774751339,0.766884798,0.79755392,0.804515595,0.811574085,0.817493622,1
0.802176572,0.740235132,0.71248733,0.687478562,0.681086519,0.676332981,0.65882011,0.657792369,0.656886924,0.656084634,0.655346948,0.654706307,0.801549031,0.801584562,0.801610465,0.801676162,0.801745795,0.801806653,0.802077678,0.802093932,0.80215078,0.802170967,0.80215557,0.802176572,0.809452873,0.796755618,0.781657161,0.761391035,0.739950987,0.781519723,0.8348937,0.843089028,0.851951124,0.861455748,0.871603624,0.882406061,0.672571783,0.66947045,0.666903261,0.664746584,0.662909832,0.661344514,0.659994087,0.801853236,0.801903453,0.801928032,0.801959557,0.801988631,0.802009203,0.802040902,0.78644694,0.77846667,0.808503086,0.815237645,0.822013662,0.827668725,1
0.813709292,0.75376292,0.726616285,0.70211961,0.695862464,0.691210863,0.674002984,0.672990303,0.672098108,0.671307597,0.670581874,0.66995086,0.813100979,0.813116442,0.81312996,0.813185335,0.813242928,0.813298131,0.813581847,0.813603801,0.813666381,0.813691486,0.813680049,0.813709292,0.809085994,0.796390402,0.781773795,0.762632456,0.743239799,0.793832434,0.845156024,0.853027541,0.8615021,0.870565737,0.880218858,0.89046855,0.687526416,0.684482641,0.68196015,0.6798389,0.678031323,0.676489892,0.675159645,0.813338203,0.813389469,0.813414894,0.813448281,0.81347798,0.813504263,0.813541548,0.798585499,0.790518678,0.819799213,0.826276433,0.832750601,0.838167835,1
0.825527017,0.767859332,0.741448044,0.717583096,0.711495673,0.70697251,0.690159983,0.689167296,0.688292679,0.687517765,0.686807458,0.686189098,0.824978386,0.824972572,0.824971277,0.825012735,0.825055281,0.825100974,0.825376775,0.825402861,0.825469118,0.825498208,0.825490769,0.825527017,0.80938906,0.796788399,0.78275828,0.764837181,0.747555162,0.806510373,0.855637409,0.86315544,0.871212983,0.8798065,0.888936164,0.898605261,0.703385525,0.700415726,0.697951213,0.695876298,0.694107013,0.692597158,0.691293659,0.825131355,0.825179987,0.825203497,0.825235744,0.825264456,0.825293589,0.825334427,0.811069226,0.803046754,0.831354947,0.837547998,0.843705793,0.848909025,1
